38,Croxley's Ale House - Brooklyn,"['63 Grand St', 'Brooklyn, NY 11249']",lFPumaCSb159q18nKXnEzg,3.5,316,"{'latitude': 40.716096, 'longitude': -73.964839}",$$
39,Le Chéile,"['839 W 181st St', 'New York, NY 10033']",hpzm2ZMMccvsm3etCxnJEw,4.0,382,"{'latitude': 40.8514803804586, 'longitude': -73.9399689480721}",$$
40,"The Biergarten at The Standard, High Line","['848 Washington St', 'New York, NY 10014']",F622poZMX_mk1eoSoUOyaw,3.5,877,"{'latitude': 40.740799, 'longitude': -74.007907}",$$
41,Banter,"['132 Havemeyer St', 'Brooklyn, NY 11211']",Ro-EW-LYUOXlnkb9wUmX8A,4.5,101,"{'latitude': 40.712184, 'longitude': -73.95743}",$$
42,East End Bar & Grill,"['1664 1st Ave', 'Between 86th & 87th St', 'New York, NY 10028']",kRuWQS_e9G87fCqelpMEFA,4.0,181,"{'latitude': 40.777278, 'longitude': -73.94873}",$$
43,The Commodore,"['366 Metropolitan Ave', 'Brooklyn, NY 11211']",zcPWqsiqaPpNh8nJXR4gpw,4.0,586,"{'latitude': 40.7138257110445, 'longitude': -73.9556050300598}",$$
44,Vinegar Hill House,"['72 Hudson Ave', 'Brooklyn, NY 11201']",BglFB3mkuo_PVtxdok4v3A,3.5,663,"{'latitude': 40.70275, 'longitude': -73.98124}",$$$
45,Clover Club,"['210 Smith St', 'Brooklyn, NY 11201']",4MqJOLaeqCgBFQmMFPfe3g,4.0,782,"{'latitude': 40.6846046447754, 'longitude': -73.9921875}",$$
46,Cowgirl Seahorse,"['259 Front St', 'New York, NY 10038']",4zBGXDXg9DzK0IROwCUeFg,4.0,590,"{'latitude': 40.7081358, 'longitude': -74.0004532}",$$
47,Abilene,"['442 Court St', 'Brooklyn, NY 11231']",E49pwSihwjNXJMWh6Cqq_A,3.5,221,"{'latitude': 40.6789293881314, 'longitude': -73.9977478981018}",$$
48,Mary O’s,"['32 Ave A', 'New York, NY 10009']",s9pCq2kw9k1JKL06N9BsiQ,4.0,135,"{'latitude': 40.72329, 'longitude': -73.98523}",$$
49,Dive Bar,"['732 Amsterdam Ave', 'New York, NY 10025']",ubjgMch7fGLJNW60M2xilg,4.0,463,"{'latitude': 40.793975, 'longitude': -73.970809}",$$
0,East River Bar,"['97 S 6th St', 'Brooklyn, NY 11211']",8jurzw-RyloFCYpuGXdzFA,3.5,83,"{'latitude': 40.7109413146973, 'longitude': -73.9646453857422}",$
1,Lucky 13 Saloon,"['644 Sackett St', 'Gowanus, NY 11215']",TKpP5_U0HTmxWsjl8LIl1w,4.0,86,"{'latitude': 40.6781997680664, 'longitude': -73.9836044311523}",$
2,Lone Wolf,"['1089 Broadway', 'Brooklyn, NY 11221']",m1SprA3LBB5mL8QaH5GTew,4.0,101,"{'latitude': 40.694531, 'longitude': -73.930436}",$
3,Ruby's Bar & Grill,"['1213 Riegelmann Boardwalk', 'Brooklyn, NY 11224']",LG_HHFQ0vD-PO7WTnrMzLA,3.5,157,"{'latitude': 40.573343, 'longitude': -73.980134}",$$
4,Réunion,"['357 W 44th St', 'New York, NY 10036']",_8Oq6MmhqLgzQDVYXWLxuA,4.0,690,"{'latitude': 40.759708, 'longitude': -73.991294}",$$
5,Pig Beach,"['480 Union St', 'Brooklyn, NY 11231']",Zzvqc7XcyGVX5bnjGN9IXA,4.0,601,"{'latitude': 40.6792941479875, 'longitude': -73.9880264255794}",$$
6,Fulton Hall,"['250 Ashland Pl', 'Brooklyn, NY 11217']",mfeXowi4L3Uk__BJYYiuoQ,4.0,58,"{'latitude': 40.6876387450716, 'longitude': -73.9783539913113}",$$
7,Blue Haven East,"['493 3rd Ave', 'New York, NY 10016']",ECbvfMyJMd2SpNRb_01I5A,4.5,44,"{'latitude': 40.74522, 'longitude': -73.97827}",$$
8,The Baroness Bar Burgers + Beer,"['47-18 Vernon Blvd', 'Long Island City, NY 11101']",jW22gmsZjh5hFJsC1qUDOA,4.0,425,"{'latitude': 40.74496, 'longitude': -73.95362}",$$
9,Windy City Ale House,"['7915 3rd Ave', 'Brooklyn, NY 11209']",az4tZj2pFMBCy-X84cQXxA,4.0,124,"{'latitude': 40.628039, 'longitude': -74.028829}",$$
10,Forest Hills Station House,"['106-11 71st Ave', 'Forest Hills, NY 11375']",NVp1S29NLR573Lc4ZvICKw,4.0,1138,"{'latitude': 40.720035691092825, 'longitude': -73.84509507330708}",$$
11,P.J. Clarke's,"['915 Third Ave', 'New York, NY 10022']",54SrQVVhGcvfuIkFabQ8KQ,3.5,904,"{'latitude': 40.7589148, 'longitude': -73.9680336}",$$
12,Moot Bar,"['579 Myrtle Ave', 'Brooklyn, NY 11205']",TE87BLxClCcIg62i0xVgMg,4.5,42,"{'latitude': 40.6941986, 'longitude': -73.9609604}",$
13,Jacob's Pickles,"['509 Amsterdam Ave', 'New York, NY 10024']",xt4sa64WOrpJvZBDPNPNYg,4.0,4397,"{'latitude': 40.7866504411994, 'longitude': -73.9755284786224}",$$
14,Bierhaus NYC,"['712 3rd Ave', 'New York, NY 10017']",-2aMphgYYnoxncuZ7xI3Gw,3.5,877,"{'latitude': 40.75261, 'longitude': -73.97342}",$$
15,Tanner Smiths,"['204 W 55th St', 'New York, NY 10019']",z5hRX3iJ5Ty_S38iG_WY3Q,4.5,1791,"{'latitude': 40.76442, 'longitude': -73.98169}",$$
16,Tavern29,"['47 E 29th St', 'New York, NY 10016']",NTwOc9yQ1xl5deeVzZqxfw,4.0,939,"{'latitude': 40.74431, 'longitude': -73.98394}",$$
17,Treadwell Park,"['1125 1st Ave', 'New York, NY 10065']",t7xqAMBQNH4ppsPSOMzFyg,4.0,455,"{'latitude': 40.7614, 'longitude': -73.9609}",$$
18,Emmett's,"['50 Macdougal St', 'New York, NY 10012']",JnFV_qz7uWbLTY80K89J7Q,4.0,518,"{'latitude': 40.727303, 'longitude': -74.00243}",$$
19,Frying Pan,"['207 12th Avenue', 'Big Red Boat in Park', 'New York, NY 10001']",bEloKDe-QVkwakAwmFKbbA,4.0,1517,"{'latitude': 40.7521174043978, 'longitude': -74.0090024471283}",$$
20,Gramercy Tavern,"['42 E 20th St', 'New York, NY 10003']",veq1Bl1DW3UWMekZJUsG1Q,4.5,2941,"{'latitude': 40.73844, 'longitude': -73.98825}",$$$$
21,The Press Lounge,"['653 11th Ave', 'Fl 16', 'New York, NY 10036']",nCH7SR7qXu0asO1GU3iqHw,4.0,1068,"{'latitude': 40.76452, 'longitude': -73.99586}",$$$
22,Franklin Park,"[""618 St John's Pl"", 'Brooklyn, NY 11238']",u5OQZVjtc47ziMWgcV4hkQ,3.5,516,"{'latitude': 40.67242, 'longitude': -73.95796}",$$
23,George Keeley,"['485 Amsterdam Ave', 'New York, NY 10024']",3004g82RXwKoqaenSqBVEg,4.0,323,"{'latitude': 40.7858376, 'longitude': -73.975986}",$$
24,Juliana's,"['19 Old Fulton St', 'Brooklyn, NY 11201']",ysqgdbSrezXgVwER2kQWKA,4.5,2295,"{'latitude': 40.70274718768062, 'longitude': -73.99343490196397}",$$
25,The Brooklyn Inn,"['148 Hoyt St', 'Brooklyn, NY 11217']",ZeEmlTiSPQCKs9JlC19R6w,3.5,154,"{'latitude': 40.6858558654785, 'longitude': -73.9885482788086}",$
26,Bravest,"['700 2nd Ave', 'New York, NY 10016']",gosjtZsjmPTIBY4eB4qD2Q,4.0,194,"{'latitude': 40.747115, 'longitude': -73.973961}",$$
27,Underdog,"['55 Stone St', 'New York, NY 10004']",ttE1oTYNRzK51h8FyIX36g,3.5,329,"{'latitude': 40.7044362276793, 'longitude': -74.0102791786194}",$$
28,Cookshop,"['156 10th Ave', 'New York, NY 10011']",ssGhu4n3emZ9kEPVf371IQ,4.0,2137,"{'latitude': 40.7454251, 'longitude': -74.0056084}",$$
29,Alphabet City Beer Company,"['96 Ave C', 'New York, NY 10009']",VN7CdSCyo-ZWquo_ouGoVA,4.5,195,"{'latitude': 40.723652, 'longitude': -73.978836}",$$
30,Roebling Sporting Club,"['225 N 8th St', 'Brooklyn, NY 11211']",NoKrcCTeoLOlN4_-UMrjGA,3.5,69,"{'latitude': 40.71698, 'longitude': -73.95466}",$$
31,Keg & Lantern Brewing Company,"['97 Nassau Ave', 'Brooklyn, NY 11222']",8vwANffgp9s9RDCSn3mD5w,4.0,266,"{'latitude': 40.724054, 'longitude': -73.950341}",$$
32,Old Stanley's,"['226 Wyckoff Ave', 'Brooklyn, NY 11237']",qJOkS_t5FcNur2EkAb6u1A,4.0,68,"{'latitude': 40.700852, 'longitude': -73.914041}",$
33,Legends New York City,"['6 W 33rd St', 'New York, NY 10001']",wKxir9c-sdzfWsMYxrRAJA,3.5,415,"{'latitude': 40.7479973137379, 'longitude': -73.9857148379087}",$$
34,The Copper Still,"['151 2nd Ave', 'New York, NY 10003']",RYqRLtlXnCLCWoYq3rbwug,4.0,171,"{'latitude': 40.72957, 'longitude': -73.98719}",$$
35,Dram Shop,"['339 9th St', 'Brooklyn, NY 11215']",YBEjrVXSy8CDph7EBV5WJQ,4.0,566,"{'latitude': 40.668823, 'longitude': -73.985152}",$$
36,Honore Club,"['173 Irving Ave', 'Brooklyn, NY 11237']",BPbpVx_U-J5vo3joig7oBg,4.5,12,"{'latitude': 40.70223, 'longitude': -73.9198}",
37,Draught 55,"['245 E 55th St', 'New York, NY 10022']",b2naaHiaR57Hm6JZG0njPg,4.0,371,"{'latitude': 40.758377, 'longitude': -73.966515}",$$
38,McSorleys Old Ale House,"['15 E 7th St', 'New York, NY 10003']",QArou0r7CmLNPWYRA9ecog,4.5,1781,"{'latitude': 40.72884, 'longitude': -73.98965}",$
39,Paddy Maguire's Ale House,"['237 3rd Ave Frnt', 'New York, NY 10003']",Gey_giAxXSzPbpVigXV9jQ,4.0,81,"{'latitude': 40.7364240384139, 'longitude': -73.9848463081818}",$
40,Alibi,"['242 Dekalb Ave', 'Brooklyn, NY 11205']",csSdStsufTjJ8zmAs-_ROA,3.5,91,"{'latitude': 40.6893199, 'longitude': -73.9694748}",$
41,THE HUNTRESS whiskey n' wings,"['24-03 41st Ave', 'Long island City, NY 11101']",1o7Z7uqwGfXmHnUZxW48Ug,4.0,163,"{'latitude': 40.7525625982243, 'longitude': -73.9395872725611}",$$
42,Duffy's Tavern,"['650 Forest Ave', 'Staten Island, NY 10314']",96zQLCoZ66Nbu-w1ddetqQ,4.0,133,"{'latitude': 40.62966, 'longitude': -74.11079}",$$
43,Loreley Beer Garden,"['7 Rivington St', 'New York, NY 10002']",K_e7_aNgghFLZ2zvjFSNkQ,3.5,759,"{'latitude': 40.7212291, 'longitude': -73.992872}",$$
44,Rudy's Bar & Grill,"['627 9th Ave', 'New York, NY 10036']",4nohlTsGHEDdpwYkRTt-fA,4.0,1102,"{'latitude': 40.76004, 'longitude': -73.99182}",$
45,The Quarter Brooklyn,"['87 Lafayette Ave', 'Brooklyn, NY 11217']",HdYmIA2jRBbKnU1mGJ9a3Q,4.0,192,"{'latitude': 40.6874192552749, 'longitude': -73.9748689904809}",$$
46,IV Purpose,"['1489 Fulton St', 'Brooklyn, NY 11216']",iEfftZZq-jiR4UV2_fnFVA,4.5,19,"{'latitude': 40.68012, 'longitude': -73.94176}",
47,Locksmith Bar,"['4463 Broadway', 'New York, NY 10040']",zZpuUqF0iENnyYd2UYIX6w,4.0,397,"{'latitude': 40.8573807, 'longitude': -73.9325659}",$$
48,The Horny Ram,"['951 2nd Ave', 'New York, NY 10022']",6hKJePanmG9AxK4dfwgyyg,4.0,539,"{'latitude': 40.75528, 'longitude': -73.96857}",$$
49,The Gaslight,"['4317 Queens Blvd', 'Sunnyside, NY 11104']",QhbT2anIV8OoHc1WYKzPeg,3.5,61,"{'latitude': 40.74368716428357, 'longitude': -73.92071739329567}",$
0,12th Street Ale House,"['192 2nd Ave', 'New York, NY 10003']",EAL8nOew178pq56MnAaLOw,4.0,136,"{'latitude': 40.7310549788367, 'longitude': -73.9857779396906}",$
1,Union Hall,"['702 Union St', 'Brooklyn, NY 11215']",noujMiOizbAWyDw8LbiM8Q,4.0,641,"{'latitude': 40.67612, 'longitude': -73.98005}",$$
2,Zablozki's,"['107 N 6th St', 'Brooklyn, NY 11211']",yaD4coYkCLtq6sn3692CRw,4.0,152,"{'latitude': 40.7183462871818, 'longitude': -73.9599883275391}",$
3,Grant City Tavern,"['132 Fremont Ave', 'Staten Island, NY 10306']",mQPxCppbgrnWnqdirTMBQQ,3.5,12,"{'latitude': 40.5787098781478, 'longitude': -74.1092379221847}",$
4,Greenwich Street Tavern,"['399 Greenwich St', 'New York, NY 10013']",tS57VDB7MA81rzOsQkTrmw,4.0,124,"{'latitude': 40.720839, 'longitude': -74.0096888}",$$
5,Bua,"['122 St Marks Pl', 'New York, NY 10009']",n8p5g3-Fu1RBKx35QhiaXg,4.0,525,"{'latitude': 40.7268537, 'longitude': -73.9838067}",$$
6,Houston Hall,"['222 W Houston St', 'New York, NY 10014']",U3TwPnfQ1aJuilUB-JnUNw,3.5,549,"{'latitude': 40.72866, 'longitude': -74.00472}",$$
7,Cafe Katja,"['79 Orchard St', 'New York, NY 10002']",zo4mcEfVKaktdj_gnSFhGQ,4.5,790,"{'latitude': 40.7177673, 'longitude': -73.990589}",$$
8,Shorty's,"['62 Pearl St', 'New York, NY 10004']",Ai9zcAveCf-eRPup4HIXhw,4.0,277,"{'latitude': 40.7034454, 'longitude': -74.0110779}",$$
9,Tile Bar,"['115 First Ave', 'New York, NY 10003']",HLkA5MNzygFCBSD4jcbZ5g,4.0,94,"{'latitude': 40.72717, 'longitude': -73.98591}",$
10,The Flying Cock,"['497 3rd Ave', 'New York, NY 10016']",IGZkGbwE36iE1yaDW5NNKA,4.0,604,"{'latitude': 40.745296, 'longitude': -73.978073}",$$
11,Sea Witch,"['703 5th Ave', 'Brooklyn, NY 11215']",QS7LomUJFfx9LufSx4RVvQ,4.0,277,"{'latitude': 40.660818, 'longitude': -73.993535}",$$
12,The Hairy Lemon Pub,"['28 Avenue B', 'New York, NY 10009']",s-n0KW8iqiq-C96tpxm2rA,4.5,72,"{'latitude': 40.72249, 'longitude': -73.98338}",$
13,Post No Bills,"['253 Bushwick Ave', 'Brooklyn, NY 11206']",5h97GrQjsBze3cF7hS1xsg,4.0,38,"{'latitude': 40.7072411, 'longitude': -73.9394913}",$
14,PJ Clarke's,"['44 W 63rd St', 'Lincoln Square', 'New York, NY 10023']",60_ONUWGij1TbvDHSEcOpQ,3.0,838,"{'latitude': 40.7713765, 'longitude': -73.9824758}",$$
15,Amity Hall,"['80 W 3rd St', 'New York, NY 10012']",6FIzpXy82HBT3KZaiA38-Q,3.5,421,"{'latitude': 40.72963, 'longitude': -73.99892}",$$
16,Arts and Crafts Beer Parlor,"['26 W 8th St', 'New York, NY 10011']",7sQYI_Ym9RzlxHIhJpj6hg,4.5,251,"{'latitude': 40.7327283010334, 'longitude': -73.9977158235951}",$$
17,Custom House,"['139 Montague St', 'Brooklyn, NY 11201']",RsLs863308rBCJqwuGfNeA,3.0,175,"{'latitude': 40.694862, 'longitude': -73.993713}",$$
18,Sutton Bar Room,"['1074 1st Avenue', 'New York, NY 10022']",2ImxE13EzjWAtDXQfIU68Q,4.5,54,"{'latitude': 40.75921, 'longitude': -73.96205}",$$
19,Albion,"['575 2nd Ave', 'New York, NY 10016']",F3-DYH9YMa3UEUaedhGocw,4.5,108,"{'latitude': 40.74336, 'longitude': -73.97733}",$$
20,The Chester,"['18 9th Ave', 'New York, NY 10014']",dadH6POPTxSGzLGQR93rIw,3.0,286,"{'latitude': 40.7398532, 'longitude': -74.0057335}",$$
21,Jack's Fire Dept,"['39-46 Skillman Ave', 'Sunnyside, NY 11104']",KFNYlukrDsFBVA0qkXEduw,4.0,90,"{'latitude': 40.7470827, 'longitude': -73.923715}",$
22,Woodrow's,"['43 Murray St', 'New York, NY 10007']",j8DFd-bxnvM_UfHnDLIA0g,4.0,333,"{'latitude': 40.7141113, 'longitude': -74.009201}",$$
23,Bonus Room,"['991 Wyckoff Ave', 'Ridgewood, NY 11385']",raASjJPE1UAXzG5Ql_paDA,4.0,41,"{'latitude': 40.696121, 'longitude': -73.904634}",$$
24,Hibernia Bar,"['401 W 50th St', 'New York, NY 10019']",kortq9GFNGvV4ky_rVf88g,4.5,170,"{'latitude': 40.76365, 'longitude': -73.9890999}",$$
25,The Patriot Saloon,"['110 Chambers St', 'New York, NY 10007']",8_xrOlewOeXMtZbgQL3UTA,3.5,341,"{'latitude': 40.714877, 'longitude': -74.008306}",$
26,The Soccer Republic,"['251 W 51st St', 'New York, NY 10019']",5cWiDSoiaOUjBLSTKxRkNg,4.0,52,"{'latitude': 40.7628417, 'longitude': -73.9850351}",$$
27,Hudson Hound,"['575 Hudson St', 'New York, NY 10014']",H3AnaDvXg_tXticwUGL7PA,4.0,110,"{'latitude': 40.73615, 'longitude': -74.00609}",$$
28,Breakroom,"['83 Baxter St', 'New York, NY 10013']",MfbVI5reXLIIs8Cc2HwgQw,4.5,1609,"{'latitude': 40.7166907225542, 'longitude': -73.9999440120647}",$$
29,Old Town Bar & Restaurant,"['45 E 18th St', 'New York, NY 10003']",Q02uPdw8j8yDIVSPyJATjA,3.5,387,"{'latitude': 40.737594, 'longitude': -73.989166}",$$
30,Freddy's Bar,"['627 5th Ave', 'Brooklyn, NY 11215']",HhXM_ZKngz5oY6Hhjo8MqA,4.5,218,"{'latitude': 40.6631969, 'longitude': -73.991061}",$
31,The Castello Plan,"['1213 Cortelyou Rd', 'Brooklyn, NY 11218']",samBmcA_ysePpw5VYWgxdg,4.0,357,"{'latitude': 40.6403278076802, 'longitude': -73.9666944709866}",$$
32,Putnam's Pub & Cooker,"['419 Myrtle Ave', 'Brooklyn, NY 11205']",EY5ot4Z1tgbDC-TZXIcRjQ,3.5,454,"{'latitude': 40.693321, 'longitude': -73.969045}",$$
33,Bedford Falls,"['206 E 67th St', 'New York, NY 10065']",CEOm_NF7EeDZR4ozRZvCSg,4.0,102,"{'latitude': 40.7661503, 'longitude': -73.9625243}",$$
34,Lucey's Lounge,"['475 3rd Ave', 'Brooklyn, NY 11231']",xiPr8D0F9V_3PL2-A92AgQ,4.5,97,"{'latitude': 40.67062, 'longitude': -73.9914093}",$$
35,West End Bar & Grill,"['813 8th Ave', 'New York, NY 10019']",IiIzeFqe4tJiHaAWyw7ddg,4.0,390,"{'latitude': 40.7615693, 'longitude': -73.9867747}",$$
36,Third Avenue Ale House,"['1644 3rd Ave', 'New York, NY 10128']",xwdyPDcF1PifAiXyNnyA5Q,3.5,315,"{'latitude': 40.7828, 'longitude': -73.95129}",$$
37,Smith & Mills,"['71 N Moore St', 'New York, NY 10013']",tRZcEKBNNwiZw1_Px_POag,4.0,283,"{'latitude': 40.72018, 'longitude': -74.00991}",$$
38,Bleachers Sports Bar & Grill,"['240 Flatbush Ave', 'Park Slope, NY 11217']",iLkU9Wo0Zte4DechmGnMqg,3.0,79,"{'latitude': 40.6802563732559, 'longitude': -73.9749691478851}",$$
39,Cooper's Craft & Kitchen,"['87 2nd Ave', 'New York, NY 10003']",7Bb_IDWV_zJqpBjAvxuBIA,4.0,438,"{'latitude': 40.72704, 'longitude': -73.9892}",$$
40,The Ear Inn,"['326 Spring St', 'New York, NY 10013']",1PBlkYAEFhc0cpqNNvlkWg,4.0,390,"{'latitude': 40.725925, 'longitude': -74.009489}",$$
41,Greenwich Sports Tavern Village,"['1 7th Ave S', 'New York, NY 10014']",3kqGCsIwLwhzWvgyFK6yow,4.0,31,"{'latitude': 40.729714, 'longitude': -74.004792}",
42,Prospect Bar & Grill,"['545 5th Ave', 'Brooklyn, NY 11215']",Kgf2O5qRqSpPv8E346J8jQ,4.0,153,"{'latitude': 40.665832, 'longitude': -73.988916}",$$
43,Doyle's Corner,"['4202 Broadway', 'Astoria, NY 11103']",o1_Hx7RPW9xBxwdpO81dXA,4.5,74,"{'latitude': 40.757959, 'longitude': -73.917423}",$$
44,Finn’s Corner,"['660 Washington Ave', 'Brooklyn, NY 11238']",ZhwXNucu2sV9XfILoXbNjw,4.0,37,"{'latitude': 40.6784, 'longitude': -73.96404}",$$
45,Harlem Tavern,"['2153 Frederick Douglass Blvd', 'New York, NY 10026']",uCsyRxfIfiRqQQuK_JlfZA,3.5,1286,"{'latitude': 40.8046999, 'longitude': -73.95558}",$$
46,O'Leary's Publik House,"['788 Garfield Ave', 'Jersey City, NJ 07305']",AqplnJoY5I68hqHx1_gR_A,4.5,73,"{'latitude': 40.7063526, 'longitude': -74.0732076}",$
47,Jack Doyle's Bar & Restaurant,"['240 W 35th St', 'New York, NY 10001']",sDajjybHSYFw8gTVbknPGA,4.0,331,"{'latitude': 40.752132, 'longitude': -73.991852}",$$
48,The Bowery Beer Garden,"['93 Bowery', 'New York, NY 10002']",7yJ3fOQp3oj2xuDaUGD3_A,3.0,86,"{'latitude': 40.7171, 'longitude': -73.99533}",$$
49,The Belfry,"['222 E 14th St', 'New York, NY 10003']",gjwELZmHUNO0WdqXYBEbcg,4.0,516,"{'latitude': 40.7326393127441, 'longitude': -73.9863739013672}",$$
0,CK14  The Crooked Knife,"['232 W 14th St', 'New York, NY 10011']",pDUQF3IgvqZfT31luMgwTA,4.0,545,"{'latitude': 40.739015, 'longitude': -74.001506}",$$
1,Sweet Afton,"['30-09 34th St', 'Astoria, NY 11103']",zgW7g4RWssKfjdlSE8fZvg,4.0,1077,"{'latitude': 40.765352, 'longitude': -73.918983}",$$
2,Bluebird,"['504 Flatbush Ave', 'Brooklyn, NY 11225']",J2l2NeFmAKQPZarkMC9Ryw,3.5,156,"{'latitude': 40.66182, 'longitude': -73.96174}",$$
3,Ryan's Daughter,"['350 E 85th St', 'New York, NY 10028']",2lOF2K5CoZ1QqmfRNF_mcA,4.0,235,"{'latitude': 40.77628, 'longitude': -73.95048}",$$
4,Please Don't Tell,"['113 St Marks Pl', 'New York, NY 10009']",aiRctIzCj9J3UqBHd-Z3HQ,4.0,1789,"{'latitude': 40.727157, 'longitude': -73.983721}",$$$
5,Milano's Bar,"['51 E Houston St', 'New York, NY 10012']",lFxrv7bf_cHphOHg4NyZ-w,4.0,159,"{'latitude': 40.72454, 'longitude': -73.99463}",$
6,McMahon's Public House,"['39 5th Ave', 'Brooklyn, NY 11217']",HWTH6QwatW6lcYaIWgw4Kg,4.0,191,"{'latitude': 40.6816498, 'longitude': -73.9765623}",$$
7,Blue Haven,"['108 W Houston St', 'New York, NY 10012']",-2smQGGU3npnPljI8OUwfA,3.5,193,"{'latitude': 40.727572, 'longitude': -74.000566}",$$
8,Reservoir,"['70 University Pl', 'New York, NY 10003']",KRfq8OvEA7aJmczAQ-8pkQ,3.5,230,"{'latitude': 40.733167, 'longitude': -73.993706}",$$
9,Taproom No 307,"['307 3rd Ave', 'New York, NY 10010']",r0kjf2R2H0GMJm5Yj4AusA,3.5,498,"{'latitude': 40.738981, 'longitude': -73.98266}",$$
10,The Grange Bar and Eatery,"['1635 Amsterdam Ave', 'New York, NY 10031']",45hQHMdFxw0mh7ZTU--cDQ,4.0,885,"{'latitude': 40.8225233274899, 'longitude': -73.949358447155}",$$
11,Mulligan's,"['159 1st St', 'Hoboken, NJ 07030']",-2wm7v5JBQ6N1QL1MY1gwA,4.0,106,"{'latitude': 40.73752, 'longitude': -74.03227}",$$
12,Tap House,"['72-07 Austin St', 'Forest Hills, NY 11375']",dRKgo1PtygjL5ln_AUYhWg,3.5,199,"{'latitude': 40.7192292809486, 'longitude': -73.8422159850597}",$$
13,The Crown Inn,"['724 Franklin Ave', 'Brooklyn, NY 11238']",i6TXF9Oh-0TFb3AsifIuYg,4.0,200,"{'latitude': 40.673874, 'longitude': -73.957101}",$$
14,Stout NYC FiDi,"['90 John St', 'New York, NY 10038']",CM0RFd0kqkT-LdC3gXGk2Q,3.5,241,"{'latitude': 40.7079086, 'longitude': -74.0064774}",$$
15,Cheap Shots,"['14905 Union Tpke', 'Flushing, NY 11367']",LUNVZXFSHGKKafZo0t4Ktg,3.5,93,"{'latitude': 40.7188189, 'longitude': -73.8136349}",$
16,Judge Roy Bean Public House,"['38 W 56th St', 'New York, NY 10019']",veku2cg2qaV-7MxwhOMBmg,4.5,756,"{'latitude': 40.7629158108786, 'longitude': -73.9761248066812}",$$
17,Sunswick,"['35-02 35th St', 'Astoria, NY 11106']",YKoQUUrUdE_XHw-ikAkumQ,4.0,381,"{'latitude': 40.7565251, 'longitude': -73.9253989}",$$
18,O'Hara's Downtown,"['172 1st St', 'Jersey City, NJ 07302']",KAWZ2Msx0fbRhN1W4_cggw,3.5,253,"{'latitude': 40.7215259224176, 'longitude': -74.0408027172089}",$$
19,Oscar Wilde,"['45 W 27th St', 'New York, NY 10001']",vGS5X12NYXCl8NpynlxRuw,4.0,713,"{'latitude': 40.74514, 'longitude': -73.9900399}",$$
20,Uncle Barry's,"['58 5th Ave', 'Brooklyn, NY 11217']",x41gFmTksra32RdYFjOPHQ,4.0,123,"{'latitude': 40.6812759, 'longitude': -73.9773854}",$$
21,Stout NYC,"['133 W 33rd St', 'New York, NY 10001']",NMuZQuK6UU32VlSF6khh0w,3.5,942,"{'latitude': 40.74989, 'longitude': -73.9898}",$$
22,Barcelona Bar,"['923 8th Ave', 'New York, NY 10019']",La0m0JQirzld8XSyyf37tg,4.0,427,"{'latitude': 40.765356, 'longitude': -73.984113}",$
23,Scorpion Cafe Sporting Social Club Corporation,"['792 Onderdonk Ave', 'Ridgewood, NY 11385']",q1BgoaAbfxk7qPQyCvQWGA,4.5,3,"{'latitude': 40.7025231420994, 'longitude': -73.9048428833485}",
24,Hillstone Restaurant,"['888 3rd Ave', 'New York, NY 10022']",mHBhUxHgDGjsB1LJl4qW0w,4.0,1121,"{'latitude': 40.758352, 'longitude': -73.969112}",$$$
25,Peter Dillon's,"['130 E 40th St', 'New York, NY 10016']",1hScmfYV42XshcprL79MAQ,4.0,206,"{'latitude': 40.749947565026, 'longitude': -73.976572493217}",$
26,Bierocracy,"['12-23 Jackson Ave', 'Long Island City, NY 11101']",5grFfuYswh8K9GoEnOy81A,4.0,313,"{'latitude': 40.74402, 'longitude': -73.95028}",$$
27,J.G. Melon,"['1291 3rd Ave', 'New York, NY 10021']",77EedCTJY1biWIYSzAulCQ,3.5,1319,"{'latitude': 40.77105, 'longitude': -73.95931}",$$
28,Jane,"['100 W Houston St', 'New York, NY 10012']",uoT2_Wrt1noD6kZOID7tUg,4.0,3149,"{'latitude': 40.7273779, 'longitude': -74.00025}",$$
29,Washington Commons,"['748 Washington Ave', 'Brooklyn, NY 11238']",rPUlfO1Sn_wWVTE0dsLniw,4.0,189,"{'latitude': 40.675447177171, 'longitude': -73.963515602814}",$$
30,Juke Bar,"['196 2nd Ave', 'New York, NY 10003']",kt77PF-PfvsY5aGv0UGeNA,4.5,262,"{'latitude': 40.731098, 'longitude': -73.985611}",$$
31,The Hideaway,"['185 Duane St', 'New York, NY 10013']",8ERDirrcagy6XNfVmeJt-g,3.0,96,"{'latitude': 40.717575, 'longitude': -74.010276}",$$
32,Game Day Sports Bar,"['5757 Broadway', 'Bronx, NY 10463']",H4rjZ8ya-NYuxAnPflzo1g,5.0,24,"{'latitude': 40.88350833, 'longitude': -73.90170833}",
33,Brooklyn Burgers & Beer,"['259 5th Ave', 'Brooklyn, NY 11215']",-0bdnX762vdTb9lI00etvA,4.0,374,"{'latitude': 40.6743507, 'longitude': -73.9815826}",$$
34,K-one,"['97 Bowery', '2-Fl 4', 'New York, NY 10002']",BnEfZl0m9JEbd2DF8quplQ,3.5,404,"{'latitude': 40.71733, 'longitude': -73.99502}",$$
35,Tribeca Tavern & Cafe,"['247 W Broadway', 'New York, NY 10013']",Ya8R3poyNFgz7sIOyU1MMQ,3.5,226,"{'latitude': 40.719703, 'longitude': -74.005531}",$$
